useruuid,admin2,distance_travelled,number_of_pois,radius_of_gyration,time_at_home,latitude,longitude,time_coverage,urban,poverty
00382b53b93cc5172361f150e31da69c6daf7eaba0d05923deae628706d10531,CIV.1.1_1,46.689,1,0.0,27129,5.43549,-4.02649,48851,1,8.0
0067972fd9e621d4e20e9ff641295cd363ec79da10a5f27067730922611e1c5b,CIV.1.1_1,0.179,1,0.0,11306,5.43932,-4.03106,11306,1,8.0
00a3f2c7a4529ff816ce926765cfb3b701f977b90b03ba23e0e02aa758e928ad,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
00d4111b39eb93a83303bc716e68c7556cdc87550c04452bcc970fdbde6dbd2d,-1,2.47,0,-1.0,-1,,,39406,-1,-1.0
0108b414386c6bfe460411644d241855080787b713817a93ae6cd30ebacbec47,CIV.1.1_1,4.091,1,0.0,633,5.3421,-4.0155,35630,1,8.0
01451abed62635210baf5bdeb356df5272f5026958fbcba5d0741bc0be144377,CIV.1.1_1,63.614,4,3.447,67274,5.28717,-3.97156,179592,1,8.0
014d37692c2b0fa33687d325d22761bb5eadfd7dd03bb4b7f3ba73790f57fedd,CIV.1.1_1,2.651,1,0.0,347795,5.40253,-3.99353,347795,1,8.0
017b80439b1a31809ee2ff193ac8a997910731ecddbfdb192dd9a6c922ee701e,CIV.1.1_1,24.774,2,0.951,12369,5.25658,-3.98699,136223,1,8.0
0194191ad6499c1bf0cc9495347cf13cb40b3ed779ae16529dd4f91242e2c2cd,CIV.1.1_1,35.355,2,0.93,1593,5.3538,-3.96981,68816,1,8.0
028f62dc9d895889cef55a25cf3226ac3e626c30f573db2539964b46ff334ef9,CIV.1.1_1,1.318,1,0.0,81924,5.37506,-3.96057,81924,1,8.0
036b692f114668cd56e1593800b6ea74e0c0466db30d8135a6e8b125a5f3c0e1,CIV.1.1_1,32.773,3,6.592,32930,5.32634,-4.01932,60710,1,8.0
037a9c4d48e5463749d65c67ff908553cba754f804e081da1b72bbf980fa5bdd,CIV.1.1_1,22.727,2,6.451,65662,5.38055,-3.99353,79157,1,8.0
0447e44458e83d810e2715c96400e0d90e7a65c20bdfc9b9115e085a1ddecadb,CIV.1.1_1,2.729,2,0.923,9644,5.35121,-4.03681,17422,1,8.0
04681e8fc8b8ba5407e7ab336f67d5ebf1b640711686b394071a6a42796c1ffe,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
04bd462c8f01654b4cba043d554a2f46cbd441033b778edf85f514c71cb0ddc7,CIV.1.1_1,5.226,2,0.068,2441,5.34116,-4.02039,28284,1,8.0
0511bdb5ec1f4041434a8e70bd49ac9c3bffebfe6a20a1eb9870f61e5572d39d,CIV.1.1_1,0.076,1,0.0,10819,5.37838,-3.96876,10819,1,8.0
051eb6f0aff0d3c3ef52bc597af3ad4f8c23d48eb71180d10ccf1be0b9cafe46,CIV.3.2_1,0.475,1,0.0,51062,5.22125,-3.72986,51062,1,7.0
0524fbe3833805ea85a6012a1ab679104617a273e28d18219eeec2aabf934052,-1,15.187,0,-1.0,-1,,,162845,-1,-1.0
05474d79186c66782133e30544dbbad431af6a18e0a19797099ef2817c07ce50,CIV.1.1_1,0.144,1,0.0,6448,5.37455,-3.93489,7235,1,8.0
05c82b681349074ca9a47b27f4fc73fef8b1d1fd938d4436a0de64c528a17a12,CIV.1.1_1,0.515,1,0.0,76821,5.33377,-3.97716,76821,1,8.0
05ef8e756120c85e661402630d8e31bf0485a109d06cd3de2e7235b77c6779a0,CIV.5.1_1,5.738,2,1.888,29278,6.13241,-5.94177,82164,1,7.0
06503759d39bd6b247bdbf00cc9d5934d5ada7dbd9d1b3b28e1d1b2ff287984f,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
06f4cc3118817aafa2d603fcbc0cb75cdf082137e78f5b400120dff87ec4bc04,CIV.1.1_1,0.0,1,0.0,2019,5.33777,-4.1004,2019,1,8.0
070055060ecfe32678e96daa47f245f85933ca0d55079e8327f941df3e4c30ce,CIV.3.1_1,1.728,2,0.192,6980,7.13606,-3.2083,83892,1,7.0
071146dfb8b7005283bb6f998f28fc5033e2cf7594de30f287aa97fd12df0d2a,,38.884,2,3.918,18717,4.74335,-6.61926,70076,1,7.0
071bb70ff73f1e31c745fa35255cf7607df3570d7d913e68f91036bd57d3a6eb,CIV.14.1_1,0.043,1,-1.0,6957,9.26742,-2.99248,6957,1,7.0
07229642aab4f40cbfc3b01869db88447a2680284622444564a53b9e48783a63,CIV.1.1_1,5.789,1,0.0,621,5.39587,-3.99371,2558,1,8.0
07295b3910b45d1893cc80b29ebdf25f37b64e66adb02850e004a76709c3a6ae,CIV.1.1_1,33.766,3,5.094,1987,5.33104,-4.02056,15026,1,8.0
082ffc192a301090db67c767502ad4fcb085b0ed1f98df71eb891807bdc0ab34,-1,13.069,0,-1.0,-1,,,5524,-1,-1.0
08719b0f8022fcf8f1616da55b6f7be5f4e6f0d69036105bd1a0080d21cc0ffc,CIV.1.1_1,16.191,3,8.301,49815,5.40253,-3.99353,95582,1,8.0
08e483084a6cd0e1fdaf9720e3d525f5319ceccdc922f1196a5d35d80f92815c,CIV.1.1_1,13.82,1,0.0,52509,5.3476,-4.02649,61845,1,8.0
092b2fd72a6209057c6e550cd267622d1a97b2b496191e96b7dd2886f760ea89,CIV.1.1_1,46.742,1,0.0,13206,5.38855,-3.98421,114912,1,8.0
097c333a54143e755267e75a19844e70e3dae43759e94d532bb738404b08daa0,CIV.1.1_1,17.274,2,1.072,2057,5.32241,-4.01559,68613,1,8.0
09c632d25d08ba232be1b167eb3852c44da3fd61aa7bddfb6ae027d970bdd6cc,CIV.1.1_1,15.762,1,0.0,87579,5.2597,-3.96057,90365,1,8.0
0a2221355c9adcd392734c256cb54508491df4d4f46ac32800b941b920220d67,CIV.1.1_1,81.158,1,0.0,58690,5.33661,-3.9386,85504,1,8.0
0a230d16bf4e2f7d0d5349cbbfba665eba51db735f558ca83743b43928779d0a,CIV.1.1_1,5.057,1,0.0,103032,5.30325,-3.96306,103032,1,8.0
0a4952cf31fef9ce93c88312a6676b50066d739fc64fbab0cdd90145949081a4,CIV.1.1_1,3.245,2,0.026,6557,5.33626,-4.02057,16468,1,8.0
0a5547ca0645faf125403ce6f7763d5d057176547cd107cbbd6db115c62b9002,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
0a70c49205e40833a74b7a9bff3e2530fe378b1f13f8d4d34f82865fa2d6be63,CIV.1.1_1,31.298,3,0.914,8186,5.30914,-3.94958,49738,1,8.0
0b47a144fff1931fadb76b81e0d53e5bcac0ab9fc6b65e9dd81ccd16cc9af4f5,CIV.1.1_1,15.046,2,4.062,45839,5.37506,-3.97156,76019,1,8.0
0b709218e494463425b794200d26ba42c4636e015ca34728cc06945b356ca0bc,CIV.1.1_1,0.044,1,-1.0,54120,5.35855,-4.06026,54120,1,8.0
0bc45779b74937e9165d0a115aadbf7c7cc17fab1ec2c54e76d5633dd835aa6a,CIV.1.1_1,1.775,1,0.0,103556,5.33268,-4.09993,117136,1,8.0
0bc7daf4dd0fdaf295f445c8d34176da2b910a83807e57b8339aa1efff68f55b,CIV.11.1_1,0.686,1,0.0,48650,7.73163,-5.01526,55998,1,7.0
0bf1bf839d00aef515711239640ec6f221f08d6f05afced04fcdf6165ca358e4,-1,0.19,0,-1.0,-1,,,30837,-1,-1.0
0c0c8b6490c60bf0215b7e949eaea8f5ece17b37092e91792f17d06427a3d833,-1,1.276,0,-1.0,-1,,,2566,-1,-1.0
0c9aabfff021276b8a7e0d523b79b04236d3436009339c0f635e4947de4028fa,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
0d7775d81976f36ea7f9f050584e4a579c2fc5ea18e795a5982859bde233f34d,CIV.1.1_1,2.949,1,0.0,27582,5.3476,-4.07043,28311,1,8.0
0db5166662c64b2c64467cd8756137525a0f69c8dc802388e5c50e85b41ad4b6,CIV.1.1_1,21.302,3,0.195,57592,5.35842,-3.92224,82850,1,8.0
0dcf212418d71b7d18b21577be2dc874208def9743280a8f6b697449a7523246,CIV.12.3_1,0.0,1,-1.0,26082,7.9603,-6.67066,26082,1,8.0
0e214b4e034e33d45254af9ef4d073b1967aa4190a89dee974539394649f6982,CIV.1.1_1,0.0,1,-1.0,24336,5.30996,-3.98751,24336,1,8.0
0e523a5cf6c65b98ecd179574deaf0f8e04ef2d0953dae7c700ffc1fa92cf306,-1,2.167,0,-1.0,-1,,,1058,-1,-1.0
0f17c23331961c831169a887ff559ab12478aa3f49707e2817b45e0632f8c04e,CIV.1.1_1,5.171,1,0.0,2560,5.30365,-3.96057,9131,1,8.0
0f4629b61bb9bd638fcca89a735b5a0c5cad7da46c00aee0359c82cb89e49292,-1,6.098,0,-1.0,-1,,,1007,-1,-1.0
0f84b672009bd9ae7bf4f1e4d3aef157d4696aee03afaa0f55a2acb2a9053acd,CIV.1.1_1,90.118,1,0.0,2442,5.36657,-3.95537,83586,1,8.0
103514f581d71af2da5ce122fb9c7b299a979479a2eebe35b38b374e46e27b5a,CIV.1.1_1,13.63,2,8.759,225792,5.36957,-3.91663,237822,1,8.0
10f8d5954bd0e38f0369e0b4a76ca56b8da9417dc4dd1348c10ec260da6ed9b4,-1,0.0,0,-1.0,-1,,,1,-1,-1.0
124a95c136430ee20221e6e3ceb7a73ce86544df39d83e443ed87173e4c7e9a9,-1,18.136,0,-1.0,-1,,,6056,-1,-1.0
12986961efbe1d33b4e713cbe21c1a4f694e33f21af90e47c5510b6c4db8db43,CIV.1.1_1,72.673,1,0.0,69251,5.40253,-3.98254,135461,1,8.0
12c936748345642cf50f4cf085d6f91c2dc4deb4406609d1f6da974fa5084482,-1,6.247,0,-1.0,-1,,,73291,-1,-1.0
12fbc4291c2e3be81e93fa50e2fc1eb7c2394a1afa8ad52d5759e3a400512159,CIV.1.1_1,53.422,1,0.0,12551,5.39703,-3.99353,59175,1,8.0
13841cca282b548b0248b1a7a5b70fa027483be90bbdb9924e464d39fe5f278f,CIV.1.1_1,11.001,1,0.0,153997,5.36407,-4.08142,156538,1,8.0
138ba73530be1a67123ced93caf5a4412ebb46fa4ac13196df82abb01635b2f5,CIV.3.1_1,3.85,2,1.141,16178,7.14386,-3.20251,17813,1,7.0
13f047b00678f42d640ad018678b962fe8bd6828a33e9380458ddbd661ccf8b4,CIV.1.1_1,9.7,1,0.0,16454,5.30405,-3.98323,47171,1,8.0
1421949b07cb7feec82d9da98bb2dd4dec92a08d122bf7086bb544724f0b9a57,CIV.1.1_1,25.478,1,0.0,21887,5.30365,-4.02649,69404,1,8.0
14b2d1d47e04912ab74cf0c5b102976cfc78b7a423efd64677d1b84fa766eb25,CIV.1.1_1,31.291,1,0.0,66459,5.29816,-3.97156,74141,1,8.0
14cc02df34b796159b400e598ea328cbe79b47beadcc5e876fc75b64cc0c4b92,CIV.8.2_1,0.449,1,0.0,12285,6.97305,-7.54665,12285,1,6.0
14d82b235eea21fd2f07bbe8df68c0afea9e246cc0820d6addf7f44e126b95f0,CIV.5.1_1,4.777,1,0.0,30553,6.465,-5.95536,83872,1,7.0
15992703add3474b83719823d4c9a0a91f099d129580c4d1c239bb0a1f4e9c85,CIV.1.1_1,208.994,1,0.0,12250,5.37506,-3.97156,61073,1,8.0
160ebfbf43ac1fdfff9cd3a454ddc49ca2b1beb9372c971f8a496d812e798ad7,CIV.1.1_1,0.98,1,0.0,30691,5.3675,-4.02692,34446,1,8.0
1629875e9e938a040e9bc73ac257adfc03dd0038415dc068f7dc5dfa9764e53f,CIV.3.1_1,0.0,1,-1.0,98902,6.72089,-3.49915,98902,1,7.0
167cf908434eb34a3efdce4ffd1275fa69f39adfcac7f16ad2332053409c951c,CIV.1.1_1,0.946,1,0.0,53220,5.37601,-3.95548,57776,1,8.0
181d6e7e0d6ac877285265556bb74a893d91d4d94fde5dd16cb00c93516eba6d,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
18786d5d1a69ef780ef7c951d76ec84d22ce5954f84e78ed91f42c1c3c1884c5,-1,4.483,0,-1.0,-1,,,81190,-1,-1.0
1892ec0c2b4ec7db5ecdfb7878b2a2c22b2928b760329d22d0905edfb767cf10,CIV.1.1_1,37.687,2,0.466,48018,5.36957,-3.96057,68626,1,8.0
18d49a020223940b5c86aecbda9190b44c946d4274fd9148c4465b626e1c5f85,-1,6.956,0,-1.0,-1,,,58422,-1,-1.0
1949d930f1f843bf8f89f4b879b67944da69a71449896e23738b4db79b609701,CIV.1.1_1,0.085,1,0.0,23285,5.35056,-4.10517,23285,1,8.0
1968963f2809062e7e57fa5b1ec14cfde706efd5b650282d6d6006fc9e873589,CIV.1.1_1,0.284,1,-1.0,73940,5.37665,-3.97231,73940,1,8.0
1970ba1123bcdaf9fd1aed915887b3d48ed033283e6100cc562558837667f7ce,CIV.1.1_1,6.318,3,1.195,10671,5.29816,-3.99353,14952,1,8.0
19a63714334e159543a0d2cd95baf314582f4cb3f99cabeea86ed7c2e39b7277,CIV.1.1_1,4.558,1,0.0,4783,5.32788,-4.09411,5381,1,8.0
1ab02e3559c3f64886697383c8fb6da9a59e7f9b3a43ab7d75388055def24e31,CIV.10.2_1,12.523,1,0.0,4173,9.46587,-5.61441,72655,1,8.0
1ab98f139206a11d628561caf6e1e6e933518c41106e2dedaf95e25d2fab27ad,CIV.1.1_1,19.309,1,0.0,23678,5.33661,-4.08142,72866,1,8.0
1ae739fbb6c12874e3505d5f1574264f5d016e797c5ecf233525dcedb0577037,CIV.14.2_1,3.938,1,0.0,27792,8.04898,-2.80015,70165,1,7.0
1b22d6e909d251b43fcb6860fbca8c1c1898bc97ed057df4c21dc8a6f847caf9,-1,0.541,0,-1.0,-1,,,12618,-1,-1.0
1ba64493484a57beeb338325dc5988dbdf8e0e228a10fe466b4fc5d05960612d,CIV.1.1_1,14.036,2,3.657,89735,5.36407,-3.99353,113002,1,8.0
1ba7b93d91b5c2d24378e7135bfeb2d1a2c1db55c6fb443874be282576e9186d,CIV.1.1_1,1.746,1,0.0,1060,5.32334,-4.07899,1060,1,8.0
1c306e270735990176361fdb0ce2ced461190fc08e16b12d9eafc104e178407a,CIV.1.1_1,47.744,1,0.0,2858,5.27069,-4.00452,13059,1,8.0
1c3c9ee55c23df5724c839ac586bffca567be6f832268ee46978074fb36e05ce,CIV.2.3_1,2.132,2,0.066,3361,4.74577,-6.63268,30169,1,7.0
1ce7c7a00ef8b65911eba7176ab5b97cde44fb5d3635424575202c3b9e5c74c4,-1,9.719,0,-1.0,-1,,,70194,-1,-1.0
1d1f48374a7b102b9fc855cef75d9754b3cd9ff4b59b351ffe0487838e222546,CIV.1.1_1,6.321,2,2.797,34010,5.38362,-3.94879,44077,1,8.0
1d2d584754329dff9959e20a609a5763b33eeb0c93cc991f4a9c472e9e628233,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
1d7f3c4fa90233f82f53cab3a0f2c85d2ed17a42279916572e886dfc9f1e725c,CIV.5.2_1,27.529,2,2.784,5904,5.83692,-5.3481,34069,1,7.0
1e194fc20dd1fafc321113df9c8d2fa91859aa6e88151f5c3f40fb450fcdb6c4,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
1e4c1199e08ff1abd08ef4abe993775d5d696e5f3287ff54d0f950083bc6b1b8,CIV.3.1_1,0.326,1,0.0,113702,6.71964,-3.48596,190862,1,7.0
1e568f6bdbde94c84a9383d98636a060e3894d002401eb2cc44dc1e9c98cb41e,-1,0.338,0,-1.0,-1,,,13098,-1,-1.0
1eb2ff4aa67f615ff8ffbcf2b50c054aac2fa98aeeff599ef3e34ae94255f5db,CIV.1.1_1,34.121,2,6.127,27557,5.38605,-3.98254,117516,1,8.0
1eb35a4aa073051b3ee7895ee315e96fb75746de0a6121e99cfaafb36b4e0efe,CIV.8.3_1,2.432,2,0.408,2761,7.40555,-7.55696,4164,1,8.0
1f0cc7f893d1e50168e82bd758ab165d52cb4920dc3ebfecb9cf58e915a91bbe,CIV.6.1_1,0.0,1,-1.0,25112,7.15302,-5.2252,25112,1,6.0
1ff1ad7fc3cce169e2b0e898b47f46646183285bc64e4e0d6963938e9e3b9b32,-1,0.15,0,-1.0,-1,,,39129,-1,-1.0
208b4aa35d39d276f674b9b91b2c06c9826822473a1eb76309b71b0c0841b1c2,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
209122600a2139447373906a6ce2a5301c94122f1300c10cb8a17f6a2e5a7240,-1,2.093,0,-1.0,-1,,,2221,-1,-1.0
20a8586db1da4473fe59628e0745f01b141f8f4237d23f5150827af7d2a5e0ee,CIV.7.2_1,0.827,1,0.0,18605,5.32362,-4.3757,21184,1,7.0
20acbc4472d915952d546760f4d34ee27b1eec3f6e047f9d1833cf1f3f12e58e,CIV.1.1_1,24.592,2,8.207,15945,5.42285,-4.00012,40435,1,8.0
20b2e72c996a052a33f635edf3c84eaf2286342727eb208fd329894ff0d7b915,CIV.1.1_1,98.781,3,0.904,17483,5.33112,-4.09241,73556,1,8.0
212377d9221ad4a1c1481e844778b9fb0c20841394bfef2319f13c8b1907788f,CIV.1.1_1,0.238,1,0.0,19275,5.36049,-3.99323,19275,1,8.0
21e02431c0d9986f97b301ddce280fbc0e1e29059c27470e675e1b8ca8c700c7,CIV.2.2_1,7.806,3,1.282,13929,5.79884,-6.59525,33395,1,8.0
21fb1aa89a266a2b978b078626d37693718fd301b7571e10e5330bb18e69412f,CIV.1.1_1,2.831,2,0.075,1171,5.40426,-3.99958,8621,1,8.0
2213f776ff440e58a9a510286a9c484d4801e5eb93c9200d38ae998ada2bb1be,CIV.1.1_1,6.881,3,0.08,10310,5.30691,-4.01416,47306,1,8.0
22a71fa265dda21898446a60194a661be3677fd7901c72affbd684895d44ab88,CIV.1.1_1,18.59,2,0.708,2183,5.33126,-4.10658,26708,1,8.0
22a8c823c9f78347bd89763fe4f383fea904ce1ce7927ef5f0c3e24299b62d71,CIV.1.1_1,5.979,2,0.95,8937,5.33661,-4.09241,49892,1,8.0
22cb11e7b174919eb60179f8d8e89d5c2f91b96d7fceebf10e80b184435ce489,CIV.1.1_1,1.93,1,0.0,69283,5.32013,-4.05945,69626,1,8.0
22dccbccd08912e82a94092eac122aedc515a36d50e28bc16c3f159ae3a462ce,CIV.1.1_1,36.235,2,8.416,1945,5.39601,-3.99545,13312,1,8.0
2344428dcca7ac750bcc5462bb9421ad5261c70b2a85359eccbe800802fcf9d9,CIV.9.1_1,20.811,3,4.604,17490,6.90163,-6.40279,61337,0,7.0
23a1e07b66a24768278169d6cc87b71528b2ee55344292f23a283ff26ba1cd40,CIV.1.1_1,19.954,2,6.046,84269,5.3476,-4.0155,98234,1,8.0
23c167fdab146a9a9e903ee85968cad112a54d731243007ae268d2d7b35bf835,CIV.1.1_1,50.561,5,2.581,46107,5.38055,-4.00452,71252,1,8.0
23e4d7d06fe08c8c75e2d2183413ba9dff9e3c1d312edb7ff40f660a114f36f1,CIV.1.1_1,89.694,4,7.827,24165,5.35667,-3.88282,76071,1,8.0
241b4548f66fb8e530c5beb2fad399b3f066fe08434cf660913f9b3bd1d48614,-1,28.697,0,-1.0,-1,,,18278,-1,-1.0
24235269661ae97223a706eb47de8e6d5df3cb06f2bfe596eff5293385fc70e5,CIV.1.1_1,20.584,1,0.0,5870,5.44372,-4.06513,35137,1,8.0
2424bd63448af9cb08a9b22d5bbdff989af7094459bc86e493cdf9f94cb37f38,CIV.1.1_1,3.592,1,0.0,2118,5.41318,-3.98038,4310,1,8.0
24bec7561edcc98ec733f68a72c45d3c16f92542dcd2b52d99d1de2565028f22,CIV.1.1_1,4.96,2,0.111,2996,5.35158,-4.02013,24303,1,8.0
253202a13d048409d412cd2187c4720410abd912ae0209a28e8e6dbfadeaed3b,CIV.1.1_1,0.746,1,0.0,11387,5.28168,-3.97156,11387,1,8.0
25b5fc5445cae0e22df72e1cd4847ce01873aaa2ebfd68ad260eaa715a669a94,CIV.1.1_1,17.725,1,0.0,24723,5.49591,-4.08142,36928,1,8.0
26152024c423e5042366d9f9b20c1cbfbb13ebb72ed5fb2eccbe90ca870462ac,CIV.9.2_1,0.0,1,-1.0,17612,7.02859,-5.52471,17612,1,7.0
262747f6476dc983b3800844935d8ffd4524b773a634ce760cd1ce5329c79159,CIV.1.1_1,2.199,1,0.0,7315,5.32562,-4.02649,11484,1,8.0
264396cae27ef4f393b0b7dfa9e299e7888e50365fba90ebd1c8e7dbcf835dd5,CIV.1.1_1,0.968,1,0.0,6972,5.34013,-4.09646,6972,1,8.0
264d176bd4d4152feb46bc8c22c5bca4f84c25f14880e4a50b617ea297da8d05,CIV.1.1_1,0.329,1,0.0,23615,5.3442,-4.0472,27985,1,8.0
26c2639adf70bfdd3782009a33a324bd9060700967809c1d1b6f5fe7bc8ccdae,CIV.3.2_1,270.134,2,2.47,10940,5.26329,-3.60168,714059,1,7.0
26c3b7d40bfd873320219c39ec52ba5fee1b037e3b9157ccbee4c2bdf849164e,CIV.1.1_1,50.301,1,0.0,20647,5.37858,-3.9353,32675,1,8.0
273d14d0da724b65f053c673565898072bd6331902865b2c6cfc5aa28e6ccfd3,-1,7.33,0,-1.0,-1,,,61949,-1,-1.0
274405d667d6f55cb4e6a64476a670c200333fba920480ec8e7d20ea4f07709e,CIV.1.1_1,0.142,1,0.0,77446,5.34058,-3.99637,77713,1,8.0
27d1c050fb24aa2ff069d2446c04862811582683f0d3e7b014866b6afc449054,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2836892ed6d1c407bd911c3bf26e405c1f83666d3363b14ebe11538e2cee5295,CIV.2.2_1,0.581,2,0.206,16174,5.78359,-6.59257,21094,1,8.0
283e828c58b7df7dd3902e1f9f45cd277e3f24f3805bbbaaac4713b4b451f27f,CIV.10.2_1,0.315,1,0.0,38911,9.55141,-5.49234,38911,0,6.0
288593ac87640846f27c0833ff5c59f5f773972291bddd33870571328c1b0109,-1,8.675,0,-1.0,-1,,,84386,-1,-1.0
288abc261484f8b90b7188f9cee38e5a90ecc30f2aa191b97e7f93a3c36511ba,CIV.1.1_1,38.846,2,3.41,3712,5.35381,-4.03748,24877,1,8.0
28c659f20af9e5713898d846249ea2441d6a992346b007242bf9ffba67769ac4,CIV.1.1_1,1.528,1,0.0,87005,5.3421,-4.02649,98506,1,8.0
28f31cfde90f14d57be033acf3a87a460d345b955dbecac61fe081fdfdb6ad33,-1,1.564,0,-1.0,-1,,,107856,-1,-1.0
290f48384adbd1c727b038920afaeee90f3550f035d2b9e51a57d1f2c508fae2,CIV.7.1_1,0.0,1,-1.0,56082,5.67498,-4.57131,56082,1,7.0
291b161a0f243025191967b1f91b64ff91e00da402a9247e7826ba9a2538472e,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
293129b71c75ec16cbb9cfb52e4570c85a45bb2450d657f940c53dc82678a5ec,CIV.11.1_1,0.435,1,0.0,6559,7.72696,-5.02875,51861,1,7.0
29a6582374eca4b691a1be16f2e93bee75ef880eabfbfe9d19f5f0be8c889672,CIV.1.1_1,79.397,1,0.0,3498,5.34567,-4.06507,77820,1,8.0
29ac1b5c2daafa8d2f676a98e21b8b420e06e0eede9c8a45ac75ce8e98060fc5,CIV.1.1_1,0.031,1,-1.0,2004,5.3282,-4.11006,2004,1,8.0
29b855419464f976bac26d62ed19444e5a71e2a20ea1f72664e4832cae0f5304,-1,2.729,0,-1.0,-1,,,4721,-1,-1.0
2a0a83fcd366ad55d5ef813158e2e2b1dd59f95ca064b9459755f3485d955699,CIV.1.1_1,9.171,1,0.0,57142,5.35309,-3.97156,68138,1,8.0
2a276dfcdb0cd65fa2f1c05ac98aa15f906c9b1e33f0a447d7b3c833a25c43cb,-1,3.665,0,-1.0,-1,,,27025,-1,-1.0
2a2de4b5372347bec62aec57558daef2f48e20afb4966350054a1f3df88c6710,CIV.3.1_1,201.718,3,114.661,26520,6.72901,-3.50903,36869,1,7.0
2a928633cb7e1396e115bffafe7e3a511015166ebd645d9f1bfd8bb1c02b26e1,CIV.1.1_1,0.175,1,0.0,45695,5.37172,-3.97134,45695,1,8.0
2b106ee0c7d062972e87450946537d0a5893ec08d715340625984413e20e484d,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2b63c606cf998613d37ae932eca38975fd3a8ff7aeb7534973959d7fa369da59,CIV.1.1_1,3.501,1,0.0,65085,5.36957,-3.97156,67873,1,8.0
2b9a1031b1da164781ecb26635344acf262ad6b288596bee054a93ae68e27cc5,CIV.1.1_1,0.594,1,0.0,30454,5.33769,-3.9473,31842,1,8.0
2bca48ac1235b84f601bb4174df4188ce3a737ec675149d26e5b6f23384c2e49,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2be1c3cc26d6cb35baece9df492401eac8dd22e88e429ec13d7c66b484d0a25c,CIV.1.1_1,0.0,1,-1.0,83369,5.44098,-4.02649,83369,1,8.0
2c144af9282e0818f5864b5f4c3feeb67621f3998660682bfde514bf8a616836,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2c55fc7b2aada949ea80b52d3e1f164a37a90fa77226c766a8680f3396dd9d9d,CIV.1.1_1,1.529,1,0.0,1118,5.30413,-3.9783,4171,1,8.0
2c5b03a2f41c642f67a56a9c7f3353aba748119d82fcce1c2de34dbb7a07c586,CIV.7.3_1,1.064,1,0.0,35420,6.11788,-3.85087,35420,1,7.0
2c75e70f2ad5c203c6bb5f1f1736c365f78573a9da1a27db5378445ae9a6a1b9,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2cedf57d0362dda803573b02fefbda546c6b56af2da877df749bce41ec2aafb2,CIV.7.2_1,68.733,3,25.948,46529,5.31919,-4.66391,52104,0,6.0
2dc3569c3b68d573e0b5b49d235a243836c0dbb8eca5f0861406e339d2cc362b,CIV.1.1_1,108.316,3,1.379,50315,5.39154,-3.98254,67968,1,8.0
